temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
33.7,20,7.2,1004,0,29,10,33.2,10,12
31.4,20,5.9,1004,0,33,11,31.1,10,12
29.2,20,4.6,1004,0,37,12,29,10,12
26.9,0,3.2,1005,0,41,14,26.9,10,12
25.9,0,2.4,1005,0,42,14,26.2,10,12
25,0,1.6,1006,0,42,14,25.6,10,12
24,0,0.7,1006,0,43,14,24.9,10,12
23.1,0,2.5,1006,0,44,11,24.7,10,12
22.3,0,4.3,1006,0,45,8,24.4,10,12
21.6,0,5.4,1007,0,55,3,21.6,10,12
21.3,0,5.8,1007,0,56,3,21.3,10,12
20.9,0,6.1,1006,0,57,2,20.9,10,12
20.6,0,6.5,1006,0,57,2,20.6,10,12
20.5,0,5.8,1006,0,55,1,20.5,10,12
20.3,0,5,1007,0,54,1,20.3,10,12
20.2,0,4.3,1007,0,52,0,20.2,10,12
22.1,20,5.4,1008,0,49,0,22.2,10,12
24,20,6.5,1008,0,46,0,24.2,10,12
25.9,20,7.6,1008,0,44,0,26.2,10,12
27.9,20,8.3,1007,0,41,0,28.2,10,12
30,20,9,1007,0,38,0,30.1,10,12
32,20,9.7,1006,0,36,0,32.1,10,12
32.1,20,9.8,1005,0,36,1,32.2,10,12
32.1,20,10,1005,0,36,2,32.3,10,12
32.2,20,10.1,1004,0,36,3,32.4,10,12
30.5,20,8.3,1004,0,41,2,30.8,10,12
28.7,20,6.5,1005,0,45,1,29.2,10,12
27,20,4.7,1005,0,50,0,27.6,10,12
25.6,0,4.2,1006,0,50,0,26.6,10,12
24.2,0,3.7,1006,0,50,0,25.6,10,12
22.8,0,3.2,1007,0,50,0,24.6,10,12
22.3,0,3.5,1006,0,49,3,24.5,10,12
21.8,0,3.7,1006,0,49,5,21.8,10,12
24.4,0,10.4,1005,0,35,0,24.7,10,12
24.1,0,10.1,1005,0,36,0,24.6,10,12
23.7,0,9.7,1005,0,37,0,24.5,10,12
23.4,0,9.4,1005,0,38,0,24.4,10,12
23.1,0,8.8,1005,0,39,0,24.3,10,12
22.7,0,8.2,1005,0,40,0,24.3,10,12
22.4,0,7.6,1006,0,41,0,24.2,10,12
24.6,20,7.6,1006,0,37,0,25.4,10,12
26.7,20,7.6,1007,0,34,0,26.7,10,12
28.9,20,7.6,1007,0,31,0,27.9,10,12
31.3,20,7.7,1006,0,27,0,30.1,10,12
33.6,20,7.8,1005,0,23,0,32.2,10,12
36,20,7.9,1005,0,20,0,34.4,10,12
36,20,7.9,1004,0,19,0,34.4,10,12
36.1,20,7.9,1003,0,19,0,34.5,10,12
36.1,20,7.9,1003,0,18,0,34.5,10,12
33.8,20,7,1003,0,21,1,32.2,10,12
31.5,20,6,1003,0,24,2,30,10,12
29.2,0,5,1003,0,27,3,27.7,10,12
28.2,0,5.9,1004,0,28,4,27,10,12
27.2,0,6.7,1004,0,29,6,26.2,10,12
26.2,0,7.6,1005,0,30,7,25.5,10,12
25.7,0,7.6,1004,0,31,5,25.2,10,12
25.2,0,7.6,1004,0,31,2,25,10,12
21.4,14,2.9,1006,0,54,25,21.4,10,12
21.1,14,3.2,1006,0,54,25,21.1,10,12
20.7,14,3.6,1006,0,54,25,20.7,10,12
20.4,14,4,1005,0,55,25,20.4,10,12
20.1,14,3.1,1006,0,57,23,20.1,10,12
19.9,0,2.3,1006,0,58,21,19.9,10,12
19.6,0,1.4,1007,0,60,19,19.6,10,12
21.9,20,2.9,1007,0,55,16,21.9,10,12
24.1,20,4.3,1007,0,50,14,24.3,10,12
26.4,20,5.8,1007,0,44,11,26.7,10,12
28.7,20,6.8,1007,0,41,11,29.1,10,12
31,20,7.9,1006,0,38,11,31.4,10,12
33.3,20,9,1005,0,35,12,33.8,10,12
33.4,20,8.6,1004,0,35,13,34,10,12
33.5,20,8.3,1004,0,35,14,34.3,10,12
33.6,20,7.9,1003,0,36,15,34.5,10,12
30.9,20,6.6,1003,0,40,18,31.7,10,12
28.2,20,5.3,1004,0,44,21,28.9,10,12
25.5,0,4,1004,0,49,24,26.1,10,12
24.7,0,4.1,1005,0,50,25,25.7,10,12
23.9,14,4.2,1005,0,51,27,25.2,10,12
23.1,14,4.3,1006,0,52,28,24.8,10,12
22.7,14,3.8,1005,0,51,28,24.7,10,12
22.4,14,3.4,1005,0,51,28,24.5,10,12
21.9,0,5.4,1007,0,49,2,21.9,10,12
21.6,0,4.7,1007,0,48,1,21.6,10,12
21.3,0,4,1006,0,47,1,21.3,10,12
21,0,3.2,1006,0,46,0,21,10,12
20.7,0,3.5,1006,0,46,0,20.7,10,12
20.4,0,3.7,1007,0,46,0,20.4,10,12
20.1,0,4,1007,0,46,0,20.1,10,12
22.1,20,5,1008,0,44,0,22.1,10,12
24,20,6.1,1008,0,42,0,24.1,10,12
26,20,7.2,1008,0,41,0,26.1,10,12
28.2,20,7.3,1007,0,37,0,28.2,10,12
30.5,20,7.4,1007,0,34,0,30.2,10,12
32.7,20,7.6,1006,0,31,0,32.3,10,12
32.9,20,7.3,1005,0,31,1,32.5,10,12
33,20,7.1,1005,0,30,2,32.6,10,12
33.2,20,6.8,1004,0,30,2,32.8,10,12
31.4,20,5.6,1004,0,34,2,31.2,10,12
29.7,20,4.4,1005,0,39,2,29.6,10,12
27.9,20,3.2,1005,0,43,2,28,10,12
26.4,0,3,1005,0,44,1,26.9,10,12
24.8,0,2.8,1006,0,46,1,25.8,10,12
23.3,0,2.5,1006,0,47,0,24.7,10,12
22.7,0,1.9,1006,0,46,2,24.5,10,12
22.1,0,1.3,1006,0,46,5,24.4,10,12
21.3,0,7.6,1007,0,45,2,21.3,10,12
21.2,0,6.6,1006,0,45,3,21.2,10,12
21,0,5.6,1006,0,44,5,21,10,12
20.9,0,4.7,1006,0,44,6,20.9,10,12
20.8,0,4.3,1006,0,44,9,20.8,10,12
20.7,0,4,1007,0,45,11,20.7,10,12
20.6,0,3.6,1007,0,45,13,20.6,10,12
22.8,20,4.2,1007,0,42,12,22.6,10,12
24.9,20,4.8,1007,0,38,12,24.6,10,12
27.1,20,5.4,1008,0,35,11,26.6,10,12
29.2,20,6.1,1007,0,32,11,28.6,10,12
31.2,20,6.8,1006,0,30,12,30.5,10,12
33.3,20,7.6,1005,0,28,13,32.5,10,12
33.4,20,7.2,1005,0,28,13,32.7,10,12
33.6,20,6.8,1004,0,28,13,33,10,12
33.7,20,6.5,1003,0,29,13,33.2,10,12
30.9,20,5.9,1004,0,33,13,30.7,10,12
28.2,20,5.3,1004,0,38,14,28.3,10,12
25.4,0,4.7,1005,0,43,15,25.8,10,12
24.7,0,4,1005,0,43,14,25.4,10,12
24.1,0,3.2,1006,0,43,14,25,10,12
23.4,0,2.5,1006,0,43,14,24.6,10,12
22.8,0,2.5,1006,0,42,10,24.4,10,12
22.1,0,2.5,1006,0,42,7,24.2,10,12
21.4,0,6.1,1005,0,46,5,21.4,10,12
21.1,0,6.1,1005,0,47,3,21.1,10,12
20.8,0,6.1,1005,0,48,2,20.8,10,12
20.5,0,6.1,1005,0,48,0,20.5,10,12
20.4,0,6.2,1005,0,50,0,20.4,10,12
20.2,0,6.4,1006,0,51,0,20.2,10,12
20.1,0,6.5,1006,0,52,0,20.1,10,12
22.3,20,7.6,1006,0,48,3,22.3,10,12
24.5,20,8.6,1007,0,43,6,24.4,10,12
26.7,20,9.7,1007,0,39,10,26.6,10,12
28.3,20,10.6,1007,0,37,13,28,10,12
29.8,20,11.4,1006,0,35,17,29.4,10,12
31.4,20,12.2,1006,0,32,20,30.8,10,12
31.3,20,10.9,1005,0,33,29,30.8,10,12
31.2,14,9.6,1004,0,33,37,30.7,10,12
31.1,14,8.3,1003,0,34,46,30.7,10,12
29.9,14,7.3,1004,0,38,47,29.7,10,12
28.6,14,6.4,1004,0,41,47,28.7,10,12
27.4,14,5.4,1005,0,45,48,27.7,10,12
26.8,14,4.9,1005,0,47,47,27.2,10,12
26.1,14,4.4,1006,0,49,46,26.8,10,12
25.5,14,4,1006,0,51,45,26.3,10,12
24.8,14,5.5,1006,0,53,46,25.9,10,12
24,14,7.1,1006,0,55,47,25.4,10,12
21.3,0,4,1005,0,48,8,21.3,10,12
21,0,4.4,1005,0,48,8,21,10,12
20.6,0,4.9,1005,0,49,8,20.6,10,12
20.3,0,5.4,1005,0,49,8,20.3,10,12
19.9,0,5.8,1006,0,50,7,19.9,10,12
19.6,0,6.1,1006,0,51,6,19.6,10,12
19.2,0,6.5,1007,0,52,5,19.2,10,12
21.2,20,7,1007,0,51,4,21.2,10,12
23.2,20,7.4,1007,0,49,3,23.7,10,12
25.2,20,7.9,1008,0,47,2,25.9,10,12
27.4,20,9,1007,0,44,1,28,10,12
29.5,20,10.1,1006,0,41,1,30,10,12
31.7,20,11.2,1006,0,38,0,32.1,10,12
31.7,20,11.3,1005,0,39,3,32.3,10,12
31.6,20,11.4,1005,0,40,5,32.4,10,12
31.6,20,11.5,1004,0,42,8,32.6,10,12
29.3,20,9.5,1004,0,45,16,30.3,10,12
27,14,7.4,1005,0,49,23,28.1,10,12
24.7,14,5.4,1005,0,53,31,25.8,10,12
24.3,14,5.2,1006,0,53,36,25.6,10,12
24,14,4.9,1006,0,53,41,25.3,10,12
23.6,14,4.7,1007,0,53,46,25.1,10,12
22.8,14,5,1007,0,60,58,24.9,9.7,12
21.9,19,5.4,1007,0.13,66,70,21.9,9.3,12
24.7,0,7.6,1004,0,32,0,24.7,10,12
24.4,0,6.8,1004,0,32,0,24.6,10,12
24.2,0,6.1,1004,0,32,0,24.4,10,12
23.9,0,5.4,1004,0,32,0,24.3,10,12
23.6,0,4.7,1005,0,33,0,24.2,10,12
23.4,0,4,1005,0,34,0,24.2,10,12
23.1,0,3.2,1006,0,35,0,24.1,10,12
25.1,20,4,1006,0,33,1,25.3,10,12
27,20,4.7,1007,0,30,2,26.4,10,12
29,20,5.4,1007,0,27,4,27.6,10,12
30.6,20,6.2,1006,0,26,12,29.2,10,12
32.2,14,7.1,1006,0,24,20,30.7,10,12
33.8,14,7.9,1005,0,23,28,32.3,10,12
34,14,7.2,1004,0,23,34,32.5,10,12
34.1,14,6.5,1004,0,23,40,32.8,10,12
34.3,14,5.8,1003,0,23,46,33,10,12
32.9,14,4,1003,0,26,46,31.7,10,12
31.4,14,2.2,1004,0,29,45,30.4,10,12
30,14,0.4,1004,0,32,45,29.1,10,12
29.8,14,0.7,1004,0,32,58,28.9,10,12
29.6,1,1.1,1005,0,33,72,28.8,10,12
29.4,1,1.4,1005,0,33,86,28.6,10,12
28.6,1,2.4,1005,0,37,63,28.2,10,12
27.9,0,3.4,1005,0,41,41,27.7,10,12
22,14,2.9,1005,0,51,28,24.4,10,12
21.8,14,3.2,1005,0,51,28,21.8,10,12
21.6,14,3.6,1005,0,52,27,21.6,10,12
21.4,14,4,1004,0,52,27,21.4,10,12
21.3,14,4.2,1005,0,54,26,21.3,10,12
21.1,14,4.4,1005,0,56,26,21.1,10,12
21,14,4.7,1006,0,58,25,21,10,12
23,14,5.6,1006,0,55,28,23.2,10,12
25,14,6.6,1007,0,52,30,25.3,10,12
27,14,7.6,1007,0,48,33,27.5,10,12
28.5,14,8.2,1006,0,47,37,29.3,10,12
30,14,8.8,1005,0,46,40,31.2,10,12
31.5,14,9.4,1004,0,45,44,33,10,12
31.5,14,9.7,1004,0,46,40,33.3,10,12
31.6,14,10.1,1003,0,48,36,33.6,10,12
31.6,14,10.4,1003,0,49,32,33.9,10,12
29.8,14,10.4,1003,0,55,47,31.8,9.7,12
27.9,19,10.4,1004,0.07,61,62,29.8,9.3,12
26.1,19,10.4,1004,0.09,67,77,27.7,9,12
25.1,19,12.7,1005,0.04,75,75,26.9,9.3,12
24,6,15,1006,0.4,83,72,26.1,9.7,12
23,6,17.3,1007,0.53,92,70,25.3,10,12
23.2,6,13.9,1006,0.27,90,58,25.4,10,12
23.4,14,10.6,1006,0,88,46,25.6,10,12
21.5,0,0.7,1005,0,46,7,21.5,10,12
21.2,0,1.3,1005,0,46,7,21.2,10,12
21,0,1.9,1005,0,47,7,21,10,12
20.7,0,2.5,1005,0,47,7,20.7,10,12
20.4,0,3.5,1006,0,48,6,20.4,10,12
20,0,4.4,1006,0,49,6,20,10,12
19.7,0,5.4,1006,0,50,5,19.7,10,12
21.7,20,6,1007,0,48,5,21.7,10,12
23.7,20,6.6,1007,0,45,4,23.9,10,12
25.7,20,7.2,1008,0,43,3,26,10,12
28,20,8.3,1007,0,40,2,28.2,10,12
30.3,20,9.4,1006,0,37,1,30.4,10,12
32.6,20,10.4,1006,0,34,0,32.6,10,12
32.7,20,10.8,1005,0,34,1,32.8,10,12
32.7,20,11.2,1004,0,35,3,32.9,10,12
32.8,20,11.5,1004,0,35,4,33.1,10,12
30.3,20,9.7,1004,0,39,18,30.8,10,12
27.9,14,7.9,1005,0,44,31,28.4,10,12
25.4,14,6.1,1005,0,48,45,26.1,10,12
25.3,14,6,1005,0,48,45,26,10,12
25.1,14,5.9,1006,0,47,46,25.8,10,12
25,14,5.8,1006,0,47,46,25.7,10,12
24,14,5.9,1006,0,52,59,25.3,9.7,12
23,19,6,1006,0.1,58,73,25,9.3,12
21.5,0,2.5,1005,0,41,4,21.5,10,12
21.4,0,2.4,1005,0,42,5,21.4,10,12
21.3,0,2.3,1005,0,42,7,21.3,10,12
21.2,0,2.2,1005,0,42,9,21.2,10,12
21,0,3.1,1005,0,44,11,21,10,12
20.8,0,4.1,1006,0,46,12,20.8,10,12
20.6,0,5,1006,0,48,13,20.6,10,12
22.8,20,7.1,1007,0,44,14,22.7,10,12
25.1,20,9.1,1007,0,41,16,24.9,10,12
27.3,20,11.2,1007,0,38,17,27,10,12
28.7,20,10.9,1006,0,37,19,28.4,10,12
30,20,10.7,1006,0,35,21,29.7,10,12
31.4,20,10.4,1005,0,34,23,31.1,10,12
31.2,20,9.2,1005,0,35,31,31,10,12
30.9,14,8,1004,0,37,40,30.9,10,12
30.7,14,6.8,1004,0,38,48,30.8,10,12
29.1,14,7,1004,0,42,54,29.4,10,12
27.5,1,7.1,1004,0,46,59,28,10,12
25.9,1,7.2,1005,0,50,65,26.6,10,12
25.4,1,7.7,1005,0,51,59,26.2,10,12
24.8,14,8.2,1006,0,52,53,25.9,10,12
24.3,14,8.6,1007,0,53,47,25.5,10,12
24,14,8.9,1006,0,56,40,25.4,10,12
23.6,14,9.1,1006,0,60,34,25.2,10,12
23.3,14,8.6,1006,0,57,48,25,10,12
22.8,14,7.2,1006,0,64,41,24.8,10,12
22.3,14,5.8,1006,0,70,35,24.7,10,12
21.8,14,4.3,1006,0,77,28,21.8,10,12
21.7,14,4.3,1006,0,79,41,21.7,10,12
21.6,6,4.3,1007,0.17,81,53,21.6,10,12
21.5,6,4.3,1007,0.22,82,66,21.5,10,12
22,6,7.3,1008,0.11,79,61,24.6,10,12
22.6,14,10.3,1008,0,76,56,24.8,10,12
23.1,14,13.3,1008,0,72,51,25.1,10,12
23.2,14,12.4,1008,0,74,60,25.2,10,12
23.4,6,11.4,1007,0.1,76,70,25.3,10,12
23.5,6,10.4,1006,0.13,78,79,25.4,10,12
24.4,6,11.8,1005,0.07,77,75,26.4,10,12
25.2,1,13.1,1005,0,76,70,27.3,10,12
26.1,1,14.4,1004,0,75,66,28.3,10,12
25.1,1,13.4,1004,0,80,77,27.3,10,12
24.1,6,12.5,1005,0.63,85,89,26.4,10,12
23.1,6,11.5,1005,0.84,91,100,25.4,10,12
22.8,6,10.4,1005,0.42,92,90,25.2,10,12
22.5,6,9.4,1006,0.6,94,81,24.9,10,12
22.2,6,8.3,1007,0.8,96,71,24.7,10,12
22,6,10.8,1006,0.4,96,81,22,10,12
21.7,6,13.3,1005,0.53,96,90,21.7,10,12
21.1,19,5.8,1007,0.18,72,82,21.1,9,12
21.1,19,6.8,1006,0.09,74,72,21.1,9.3,12
21,6,7.9,1006,0.07,77,62,21,9.7,12
21,6,9,1006,0.09,79,52,21,10,12
21,6,8.6,1006,0.04,79,51,21,10,12
20.9,14,8.3,1007,0,79,50,20.9,10,12
20.9,14,7.9,1007,0,79,49,20.9,10,12
21.4,14,8.2,1008,0,78,50,21.4,10,12
21.8,14,8.4,1008,0,78,51,21.8,10,12
22.3,14,8.6,1009,0,77,52,24.7,10,12
22,14,8,1008,0,79,60,24.6,10,12
21.8,19,7.4,1008,0.03,81,67,21.8,10,12
21.5,19,6.8,1007,0.04,83,75,21.5,10,12
22.7,19,9.4,1006,0.02,79,83,25.1,10,12
23.8,13,11.9,1006,0,75,92,25.9,10,12
25,13,14.4,1005,0,71,100,26.7,10,12
24.1,13,13,1005,0,75,89,26,10,12
23.2,1,11.5,1005,0,78,78,25.3,10,12
22.3,1,10.1,1006,0,81,67,24.6,10,12
21.9,1,10.4,1006,0,81,61,21.9,10,12
21.4,14,10.8,1007,0,81,54,21.4,10,12
21,14,11.2,1008,0,82,48,21,10,12
20.3,14,12,1007,0,85,45,20.3,10,12
19.5,14,12.8,1007,0,88,41,19.5,10,12
27.1,0,4.3,1005,0,44,18,27.3,10,12
26.7,0,4.6,1005,0,46,20,27.1,10,12
26.4,14,4.8,1005,0,47,23,26.8,10,12
26,14,5,1005,0,49,26,26.6,10,12
25.7,14,4,1006,0,51,28,26.5,10,12
25.5,14,2.9,1006,0,53,29,26.3,10,12
25.2,14,1.8,1007,0,55,31,26.2,10,12
26.3,14,3.1,1007,0,53,27,27.2,10,12
27.4,20,4.4,1008,0,51,23,28.3,10,12
28.5,20,5.8,1008,0,50,19,29.3,10,12
30.3,20,8.5,1007,0,47,28,31.6,10,12
32,14,11.3,1006,0,44,38,33.9,10,12
33.8,14,14,1006,0,42,48,36.2,10,12
33.4,14,13.7,1005,0,44,51,36.1,10,12
33.1,14,13.3,1004,0,46,55,36,10,12
32.7,14,13,1003,0,49,58,35.9,10,12
30,14,10.9,1004,0,62,59,33,9.3,12
27.4,12,8.9,1005,1.07,75,59,30.1,8.7,12
24.7,12,6.8,1005,1.42,89,60,27.2,8,12
24.1,12,10.4,1006,0.71,89,73,26.5,8.3,12
23.6,5,14,1007,0.27,89,87,25.9,8.7,12
23,5,17.6,1008,0.36,88,100,25.2,9,12
22.5,5,20.2,1006,0.18,90,100,24.9,7.7,12
21.9,3,22.7,1005,2.73,92,100,21.9,6.3,12
23.6,14,7.2,1005,0,86,34,25.7,10,12
23.3,14,6.5,1005,0,88,43,25.5,10,12
23,6,5.8,1005,0.17,90,51,25.2,10,12
22.7,6,5,1004,0.22,92,60,25,10,12
22.8,6,4.7,1005,0.11,92,49,25.1,10,12
22.9,14,4.3,1005,0,91,38,25.2,10,12
23,14,4,1006,0,91,27,25.3,10,12
24,14,4,1006,0,88,35,26.4,10,12
25,14,4,1007,0,84,43,27.5,10,12
26,14,4,1007,0,80,51,28.6,10,12
27.5,14,5.2,1006,0,74,62,30.6,10,12
29.1,6,6.4,1005,0.4,68,74,32.5,10,12
30.6,6,7.6,1004,0.53,61,85,34.5,10,12
30.4,6,6.6,1004,0.27,63,86,34.3,10,12
30.1,6,5.6,1003,0.37,64,86,34,10,12
29.9,6,4.7,1002,0.49,65,87,33.8,10,12
28.4,6,4.7,1003,0.24,72,79,31.8,10,12
26.8,6,4.7,1003,0.67,78,72,29.8,10,12
25.3,6,4.7,1003,0.89,84,64,27.8,10,12
25,6,4.7,1004,0.44,86,63,27.5,10,12
24.7,6,4.7,1005,0.3,87,63,27.1,10,12
24.4,6,4.7,1005,0.4,89,62,26.8,10,12
24,6,6.5,1005,0.2,90,69,26.3,10,12
23.5,19,8.3,1004,0.03,92,77,25.9,10,12
22,19,6.1,1006,0.13,64,86,24.6,9,12
21.8,19,6.4,1006,0.07,68,84,21.8,9,12
21.7,19,6.6,1006,0.1,72,82,21.7,9,12
21.5,19,6.8,1006,0.13,75,80,21.5,9,12
21.5,19,6.8,1006,0.07,76,75,21.5,9.3,12
21.4,1,6.8,1007,0,76,70,21.4,9.7,12
21.4,1,6.8,1008,0,77,65,21.4,10,12
22.2,1,8.2,1008,0,73,60,24.8,10,12
23,14,9.5,1008,0,70,54,25.1,10,12
23.8,14,10.8,1009,0,67,48,25.5,10,12
23.7,14,9.7,1008,0,70,50,25.4,10,12
23.5,14,8.6,1007,0,72,52,25.4,10,12
23.4,14,7.6,1007,0,75,54,25.3,10,12
24,14,9.8,1006,0,73,54,25.8,10,12
24.6,14,12.1,1006,0,71,55,26.3,10,12
25.2,14,14.4,1005,0,69,56,26.8,10,12
24.3,14,13.3,1005,0,71,59,26.1,10,12
23.5,1,12.2,1006,0,73,62,25.5,10,12
22.6,1,11.2,1006,0,74,66,24.8,10,12
22.3,1,10.9,1006,0,76,70,24.7,10,12
22,1,10.7,1007,0,77,74,24.5,10,12
21.7,1,10.4,1008,0,78,79,21.7,10,12
20.9,1,11.4,1007,0,83,76,20.9,10,12
20,19,12.4,1007,0.03,88,73,20,10,12
23.3,14,9.4,1006,0,63,27,25.1,10,12
23,14,9.4,1005,0,69,44,25,10,12
22.8,19,9.4,1005,0.03,75,61,24.9,10,12
22.5,19,9.4,1005,0.04,81,78,24.8,10,12
22.1,19,7.9,1006,0.02,84,76,24.6,10,12
21.6,6,6.5,1006,0.73,88,73,21.6,10,12
21.2,6,5,1007,0.98,92,71,21.2,10,12
22.6,6,6.7,1007,0.49,87,73,25.2,9.7,12
23.9,19,8.4,1008,0.4,82,75,26.3,9.3,12
25.3,19,10.1,1008,0.53,77,77,27.3,9,12
26.5,19,10.4,1007,0.27,74,81,29,9.3,12
27.8,6,10.8,1006,0.5,71,85,30.8,9.7,12
29,6,11.2,1005,0.67,68,89,32.5,10,12
27.5,6,11.2,1005,0.33,74,80,30.6,10,12
26.1,6,11.2,1004,0.43,79,72,28.7,10,12
24.6,6,11.2,1004,0.58,85,63,26.8,10,12
24.1,6,11.2,1004,0.29,87,56,26.4,10,12
23.7,14,11.2,1004,0,90,49,25.9,10,12
23.2,14,11.2,1005,0,92,42,25.5,10,12
23.1,14,9.7,1005,0,93,45,25.4,10,12
23,14,8.3,1006,0,93,48,25.4,10,12
22.9,14,6.8,1006,0,94,51,25.3,10,12
22.7,14,5.9,1005,0,94,57,25.1,9,12
22.6,9,4.9,1004,0.87,94,64,25,8,12
21.5,6,15.8,1005,0.71,97,100,21.5,10,12
21.3,6,14.6,1005,0.36,97,100,21.3,10,12
21.1,6,13.4,1004,0.3,97,100,21.1,10,12
20.9,6,12.2,1004,0.4,98,100,20.9,10,12
21,6,13,1005,0.2,97,100,21,10,12
21,19,13.7,1005,0.03,97,100,21,10,12
21.1,19,14.4,1006,0.04,97,100,21.1,10,12
21.1,19,15.2,1006,0.02,96,100,21.1,10,12
21,19,16.1,1007,0.03,95,100,21,10,12
21,19,16.9,1008,0.04,94,100,21,10,12
22.2,19,16.7,1007,0.02,89,81,22.8,10,12
23.3,14,16.4,1007,0,84,63,24.6,10,12
24.5,14,16.2,1006,0,79,44,26.4,10,12
25.3,14,16.7,1006,0,75,63,27.1,10,12
26,13,17.2,1005,0,70,81,27.9,10,12
26.8,13,17.6,1005,0,66,100,28.6,10,12
25.6,13,16,1005,0,70,71,27.4,10,12
24.3,20,14.3,1006,0,74,42,26.3,10,12
23.1,0,12.6,1007,0,79,13,25.1,10,12
22.7,0,12,1008,0,80,18,24.9,10,12
22.2,14,11.4,1008,0,81,23,24.6,10,12
21.8,14,10.8,1009,0,82,29,21.8,10,12
21.1,14,10.8,1009,0,87,37,21.1,7.3,12
20.5,8,10.8,1009,0,91,45,20.5,4.7,12
18.8,14,13.7,1006,0,91,38,18.8,10,12
18.8,14,12.8,1006,0,93,59,18.8,7.3,12
18.8,8,12,1006,0,95,79,18.8,4.7,12
18.8,8,11.2,1006,0,97,100,18.8,2,12
19,8,10.8,1006,0,97,100,19,1.3,12
19.1,2,10.4,1006,0,98,100,19.1,0.7,12
19.3,2,10.1,1007,0,98,100,19.3,0,12
20.4,2,11.6,1008,0,94,100,20.4,3.3,12
21.5,13,13.2,1008,0,90,100,21.5,6.7,12
22.6,13,14.8,1009,0,86,100,24.9,10,12
23.8,13,15.1,1008,0,81,100,26,10,12
24.9,19,15.5,1007,0.03,77,100,27,10,12
26.1,19,15.8,1007,0.04,72,100,28.1,10,12
25.7,19,15.2,1006,0.02,73,85,27.7,10,12
25.4,14,14.6,1006,0,74,70,27.2,10,12
25,14,14,1006,0,75,55,26.8,10,12
24.3,14,12.7,1006,0,78,45,26.2,10,12
23.6,14,11.4,1007,0,81,35,25.7,10,12
22.9,14,10.1,1007,0,84,25,25.1,10,12
22.4,14,9.2,1008,0,85,20,24.8,10,12
21.9,0,8.4,1009,0,86,16,21.9,10,12
21.4,0,7.6,1010,0,87,11,21.4,10,12
20.9,0,7,1010,0,87,16,20.9,10,12
20.3,14,6.4,1010,0,88,22,20.3,10,12
21.4,3,25.2,1004,3.64,94,100,21.4,5,12
21.2,3,23.9,1004,1.82,94,100,21.2,5.7,12
21.1,11,22.6,1004,1.7,94,100,21.1,6.3,12
20.9,11,21.2,1004,2.27,94,100,20.9,7,12
20.8,11,21,1004,1.13,93,100,20.8,7.7,12
20.8,5,20.8,1005,0.27,93,100,20.8,8.3,12
20.7,5,20.5,1005,0.36,93,100,20.7,9,12
20.7,5,18.5,1006,0.18,92,100,20.7,9.3,12
20.8,6,16.4,1006,0.17,92,100,20.8,9.7,12
20.8,6,14.4,1007,0.22,91,100,20.8,10,12
21.3,6,14.9,1007,0.11,90,100,21.3,10,12
21.8,13,15.4,1006,0,89,100,21.8,10,12
22.3,13,15.8,1006,0,87,100,24.7,10,12
22.9,13,16.6,1006,0,85,97,25.1,10,12
23.4,13,17.3,1005,0,83,94,25.6,10,12
24,13,18,1005,0,81,91,26,10,12
23.7,13,15.6,1006,0,83,69,25.8,10,12
23.4,14,13.2,1006,0,85,47,25.5,10,12
23.1,14,10.8,1007,0,88,25,25.3,10,12
22.3,14,9.7,1007,0,90,28,23.8,10,12
21.6,14,8.6,1008,0,92,30,21.6,10,12
20.8,14,7.6,1009,0,94,33,20.8,10,12
20.9,14,8.6,1008,0,94,46,20.9,7.3,12
20.9,8,9.7,1008,0,95,59,20.9,4.7,12
23.1,19,10.1,1004,0.04,93,84,25.4,10,12
22.9,19,9.8,1004,0.02,94,85,25.2,7.3,12
22.6,8,9.6,1003,0.03,94,87,25.1,4.7,12
22.4,8,9.4,1003,0.04,95,88,24.9,2,12
22.5,8,8.3,1004,0.02,95,76,24.9,4.7,12
22.5,6,7.2,1005,0.13,95,65,25,7.3,12
22.6,6,6.1,1005,0.18,94,53,25,10,12
24,6,7,1005,0.09,89,62,26.6,10,12
25.4,19,7.8,1006,0.03,84,71,28.1,10,12
26.8,19,8.6,1006,0.04,78,80,29.7,10,12
27.5,19,8.3,1005,0.02,76,86,30.7,10,12
28.2,6,7.9,1004,0.53,73,93,31.7,10,12
28.9,6,7.6,1004,0.71,71,100,32.7,10,12
28.1,6,8.9,1004,0.36,75,96,31.7,10,12
27.3,6,10.2,1003,0.8,79,92,30.8,10,12
26.5,6,11.5,1003,1.07,84,88,29.8,10,12
25.4,6,13,1004,0.53,88,92,28.4,10,12
24.3,6,14.4,1005,0.63,92,96,27.1,10,12
23.2,6,15.8,1006,0.84,96,100,25.7,10,12
22.8,6,14.9,1006,0.42,96,100,25.3,10,12
22.4,6,13.9,1007,0.6,96,100,25,10,12
22,6,13,1008,0.8,96,100,24.6,10,12
22.2,6,13.3,1007,0.4,96,100,24.8,10,12
22.5,6,13.7,1006,0.17,97,100,25,10,12
19.2,19,13.3,1007,0.04,93,70,19.2,10,12
19.2,19,12.6,1006,0.02,95,80,19.2,6.7,12
19.2,2,11.9,1006,0,96,90,19.2,3.3,12
19.2,2,11.2,1006,0,98,100,19.2,0,12
